DatoTid	Temperatur	Luftfugtighed	Afstand	Lys
Dato	Tid	Temperatur (C)	Luftfugtighed (%)	Afstand (mm)	Lys intensitet (0-100)
2024-03-13T22:37:49	23.00	48.00	115	82
2024-03-13T22:37:57	23.00	48.00	114	82
2024-03-13T22:38:05	23.00	48.00	114	82
2024-03-13T22:38:13	23.00	48.00	114	82
2024-03-13T22:38:22	23.00	48.00	115	82
2024-03-13T22:38:30	23.00	48.00	112	82
2024-03-13T22:38:38	23.00	48.00	112	82
2024-03-13T22:38:46	23.00	48.00	114	82
2024-03-13T22:38:55	23.00	48.00	113	82
2024-03-13T22:39:03	23.00	48.00	115	82
2024-03-13T22:39:11	23.00	48.00	113	82
2024-03-13T22:39:19	23.00	48.00	115	82
2024-03-13T22:39:28	23.00	48.00	113	82
2024-03-13T22:39:36	23.00	48.00	114	82
2024-03-13T22:39:44	23.00	48.00	114	82
2024-03-13T22:39:52	23.00	48.00	113	82
2024-03-13T22:40:01	23.00	48.00	114	82
2024-03-13T22:40:09	23.00	49.00	114	82
2024-03-13T22:40:17	23.00	49.00	114	82
2024-03-13T22:40:25	23.00	49.00	115	82
2024-03-13T22:40:34	23.00	49.00	113	82
2024-03-13T22:40:42	23.00	49.00	115	82
2024-03-13T22:40:50	23.00	49.00	114	82
2024-03-13T22:40:58	23.00	49.00	112	82
2024-03-13T22:41:07	23.00	49.00	111	82
2024-03-13T22:41:15	23.00	49.00	114	82
2024-03-13T22:41:23	23.00	49.00	113	82
2024-03-13T22:41:31	23.00	49.00	113	82
2024-03-13T22:41:40	23.00	49.00	112	82
2024-03-13T22:41:48	23.00	48.00	115	82
2024-03-13T22:41:56	23.00	48.00	115	82
2024-03-13T22:42:04	23.00	48.00	114	82
2024-03-13T22:42:13	23.00	48.00	112	82
2024-03-13T22:42:21	23.00	48.00	112	82
2024-03-13T22:42:29	23.00	48.00	114	82
2024-03-13T22:42:37	23.00	48.00	112	82
2024-03-13T22:42:46	23.00	48.00	114	82
2024-03-13T22:42:54	23.00	48.00	113	82
2024-03-13T22:43:02	23.00	48.00	114	82
2024-03-13T22:43:10	23.00	48.00	113	83
2024-03-13T22:43:18	23.00	48.00	113	82
2024-03-13T22:43:27	23.00	48.00	113	82
2024-03-13T22:43:35	23.00	48.00	116	82
2024-03-13T22:43:43	23.00	48.00	115	82
2024-03-13T22:43:51	23.00	48.00	115	82
2024-03-13T22:44:00	23.00	48.00	114	82
2024-03-13T22:44:08	23.00	48.00	114	82
2024-03-13T22:44:16	23.00	48.00	114	82
2024-03-13T22:44:24	23.00	48.00	115	82
2024-03-13T22:44:33	23.00	48.00	114	82
2024-03-13T22:44:41	23.00	48.00	115	82
2024-03-13T22:44:49	23.00	48.00	115	82
2024-03-13T22:44:57	23.00	48.00	114	82
2024-03-13T22:45:06	23.00	48.00	111	82
2024-03-13T22:45:14	23.00	48.00	114	82
2024-03-13T22:45:22	23.00	48.00	114	82
2024-03-13T22:45:30	23.00	48.00	113	82
2024-03-13T22:45:39	23.00	48.00	113	82
2024-03-13T22:45:47	23.00	48.00	112	82
2024-03-13T22:45:55	23.00	48.00	114	82
2024-03-13T22:46:03	23.00	48.00	114	82
2024-03-13T22:46:12	23.00	48.00	115	82
2024-03-13T22:46:20	23.00	48.00	111	82
2024-03-13T22:46:28	23.00	48.00	112	82
2024-03-13T22:46:36	23.00	48.00	114	82
2024-03-13T22:46:45	23.00	48.00	112	83
2024-03-13T22:46:53	23.00	48.00	114	82
2024-03-13T22:47:01	23.00	48.00	113	82
2024-03-13T22:47:09	23.00	48.00	112	82
2024-03-13T22:47:18	23.00	48.00	113	82
2024-03-13T22:47:26	23.00	48.00	114	82
2024-03-13T22:47:34	23.00	48.00	113	82
2024-03-13T22:47:42	23.00	48.00	113	82
2024-03-13T22:47:50	23.00	48.00	113	82
2024-03-13T22:47:59	23.00	48.00	115	82
2024-03-13T22:48:07	23.00	48.00	113	82
2024-03-13T22:48:15	23.00	48.00	113	82
2024-03-13T22:48:23	23.00	48.00	113	82
2024-03-13T22:48:32	23.00	48.00	113	82
2024-03-13T22:48:40	23.00	48.00	114	82
2024-03-13T22:48:48	23.00	48.00	112	82
2024-03-13T22:48:56	23.00	48.00	114	82
2024-03-13T22:49:05	23.00	48.00	110	82
2024-03-13T22:49:13	23.00	48.00	113	82
2024-03-13T22:49:21	23.00	48.00	112	82
2024-03-13T22:49:29	23.00	48.00	115	82
2024-03-13T22:49:38	23.00	48.00	115	82
2024-03-13T22:49:46	23.00	48.00	112	82
2024-03-13T22:49:54	23.00	48.00	113	82
2024-03-13T22:50:02	23.00	48.00	116	82
2024-03-13T22:50:11	23.00	48.00	113	82
2024-03-13T22:50:19	23.00	48.00	115	82
2024-03-13T22:50:27	23.00	48.00	114	82
2024-03-13T22:50:35	23.00	48.00	114	82
2024-03-13T22:50:44	23.00	48.00	113	82
2024-03-13T22:50:52	23.00	48.00	113	82
2024-03-13T22:51:00	23.00	48.00	113	82
2024-03-13T22:51:08	23.00	48.00	113	82
2024-03-13T22:51:17	23.00	48.00	113	82
2024-03-13T22:51:25	23.00	48.00	112	82
2024-03-13T22:51:33	23.00	48.00	113	82
2024-03-13T22:51:41	23.00	48.00	113	82
2024-03-13T22:51:50	23.00	48.00	113	82
2024-03-13T22:51:58	23.00	48.00	115	82
2024-03-13T22:52:06	23.00	48.00	115	82
2024-03-13T22:52:14	23.00	48.00	113	82
2024-03-13T22:52:23	23.00	48.00	114	82
2024-03-13T22:52:31	23.00	48.00	115	82
2024-03-13T22:52:39	23.00	48.00	112	82
2024-03-13T22:52:47	23.00	48.00	113	82
2024-03-13T22:52:55	23.00	48.00	111	82
2024-03-13T22:53:04	23.00	48.00	115	82
2024-03-13T22:53:12	23.00	48.00	115	82
2024-03-13T22:53:20	23.00	48.00	112	82
2024-03-13T22:53:28	23.00	48.00	115	82
2024-03-13T22:53:37	23.00	48.00	112	82
2024-03-13T22:53:45	23.00	48.00	112	82
2024-03-13T22:53:53	23.00	48.00	112	82
2024-03-13T22:54:01	23.00	48.00	112	82
2024-03-13T22:54:10	23.00	48.00	111	82
2024-03-13T22:54:18	23.00	48.00	111	82
2024-03-13T22:54:26	23.00	48.00	113	82
2024-03-13T22:54:34	23.00	48.00	114	82
2024-03-13T22:54:43	23.00	48.00	112	82
2024-03-13T22:54:51	23.00	48.00	114	82
2024-03-13T22:54:59	23.00	48.00	114	82
2024-03-13T22:55:07	23.00	48.00	114	82
2024-03-13T22:55:16	23.00	48.00	114	82
2024-03-13T22:55:24	23.00	48.00	113	82
2024-03-13T22:55:32	23.00	48.00	113	82
2024-03-13T22:55:40	23.00	48.00	112	82
2024-03-13T22:55:49	23.00	48.00	113	82
2024-03-13T22:55:57	23.00	48.00	113	82
2024-03-13T22:56:05	23.00	48.00	111	82
2024-03-13T22:56:13	23.00	48.00	114	82
2024-03-13T22:56:22	23.00	48.00	114	82
2024-03-13T22:56:30	23.00	48.00	115	82
2024-03-13T22:56:38	23.00	48.00	114	82
2024-03-13T22:56:46	23.00	48.00	111	82
2024-03-13T22:56:55	23.00	48.00	113	82
2024-03-13T22:57:03	23.00	48.00	114	82
2024-03-13T22:57:11	23.00	48.00	114	82
2024-03-13T22:57:19	23.00	48.00	112	82
2024-03-13T22:57:27	23.00	48.00	114	82
2024-03-13T22:57:36	23.00	48.00	113	82
2024-03-13T22:57:44	23.00	48.00	114	82
2024-03-13T22:57:52	23.00	48.00	112	82
2024-03-13T22:58:00	23.00	48.00	113	82
2024-03-13T22:58:09	23.00	48.00	112	82
2024-03-13T22:58:17	23.00	48.00	112	82
2024-03-13T22:58:25	23.00	48.00	113	82
2024-03-13T22:58:33	23.00	48.00	112	82
2024-03-13T22:58:42	23.00	48.00	113	82
2024-03-13T22:58:50	23.00	48.00	113	82
2024-03-13T22:58:58	23.00	48.00	110	82
2024-03-13T22:59:06	23.00	48.00	113	82
2024-03-13T22:59:15	23.00	48.00	111	82
2024-03-13T22:59:23	23.00	48.00	112	82
2024-03-13T22:59:31	23.00	48.00	113	82
2024-03-13T22:59:39	23.00	48.00	114	82
2024-03-13T22:59:48	23.00	48.00	114	82
2024-03-13T22:59:56	23.00	48.00	116	82
2024-03-13T23:00:04	23.00	48.00	114	82
2024-03-13T23:00:12	23.00	48.00	115	82
2024-03-13T23:00:21	23.00	48.00	113	82
2024-03-13T23:00:29	23.00	48.00	113	82
2024-03-13T23:00:37	23.00	48.00	113	82
2024-03-13T23:00:45	23.00	48.00	112	82
2024-03-13T23:00:54	23.00	48.00	109	82
2024-03-13T23:01:02	23.00	48.00	115	82
2024-03-13T23:01:10	23.00	48.00	112	82
2024-03-13T23:01:18	23.00	48.00	113	82
2024-03-13T23:01:27	23.00	48.00	115	82
2024-03-13T23:01:35	23.00	48.00	113	82
2024-03-13T23:01:43	23.00	48.00	109	82
2024-03-13T23:01:51	23.00	48.00	114	82
2024-03-13T23:01:59	23.00	48.00	113	82
2024-03-13T23:02:08	23.00	48.00	109	82
2024-03-13T23:02:16	23.00	48.00	112	82
2024-03-13T23:02:24	23.00	48.00	113	82
2024-03-13T23:02:32	23.00	48.00	113	82
2024-03-13T23:02:41	23.00	48.00	111	82
2024-03-13T23:02:49	23.00	48.00	113	82
2024-03-13T23:02:57	23.00	48.00	116	82
2024-03-13T23:03:05	23.00	48.00	113	82
2024-03-13T23:03:14	23.00	48.00	112	82
2024-03-13T23:03:22	23.00	48.00	112	82
2024-03-13T23:03:30	23.00	48.00	112	82
2024-03-13T23:03:38	23.00	48.00	112	82
2024-03-13T23:03:47	23.00	48.00	113	82
2024-03-13T23:03:55	23.00	48.00	114	82
2024-03-13T23:04:03	23.00	48.00	113	82
2024-03-13T23:04:11	23.00	48.00	113	82
2024-03-13T23:04:20	23.00	48.00	114	82
2024-03-13T23:04:28	23.00	48.00	113	82
2024-03-13T23:04:36	23.00	48.00	112	82
2024-03-13T23:04:44	23.00	48.00	113	82
2024-03-13T23:04:53	23.00	48.00	112	82
2024-03-13T23:05:01	23.00	48.00	114	82
2024-03-13T23:05:09	23.00	48.00	114	82
2024-03-13T23:05:17	23.00	48.00	114	82
2024-03-13T23:05:26	23.00	48.00	113	82
2024-03-13T23:05:34	23.00	48.00	113	82
2024-03-13T23:05:42	23.00	48.00	113	82
2024-03-13T23:05:50	23.00	48.00	113	82
2024-03-13T23:05:59	23.00	48.00	113	82
2024-03-13T23:06:07	23.00	48.00	114	82
2024-03-13T23:06:15	23.00	48.00	112	82
2024-03-13T23:06:23	23.00	48.00	114	82
2024-03-13T23:06:32	23.00	48.00	115	82
2024-03-13T23:06:40	23.00	48.00	113	82
2024-03-13T23:06:48	23.00	48.00	113	82
2024-03-13T23:06:56	23.00	48.00	113	82
2024-03-13T23:07:04	23.00	48.00	112	82
2024-03-13T23:07:13	23.00	48.00	113	82
2024-03-13T23:07:21	23.00	48.00	112	82
2024-03-13T23:07:29	23.00	48.00	112	82
2024-03-13T23:07:37	23.00	48.00	111	82
2024-03-13T23:07:46	23.00	48.00	114	82
2024-03-13T23:07:54	23.00	48.00	114	82
2024-03-13T23:08:02	23.00	48.00	115	82
2024-03-13T23:08:10	23.00	48.00	112	82
2024-03-13T23:08:19	23.00	48.00	111	82
2024-03-13T23:08:27	23.00	48.00	114	82
2024-03-13T23:08:35	23.00	48.00	114	82
2024-03-13T23:08:43	23.00	48.00	114	82
2024-03-13T23:08:52	23.00	48.00	112	82
2024-03-13T23:09:00	23.00	48.00	113	82
2024-03-13T23:09:08	23.00	48.00	114	82
2024-03-13T23:09:16	23.00	48.00	111	82
2024-03-13T23:09:25	23.00	48.00	112	82
2024-03-13T23:09:33	23.00	48.00	111	82
2024-03-13T23:09:41	23.00	48.00	112	82
2024-03-13T23:09:49	23.00	48.00	114	82
2024-03-13T23:09:58	23.00	48.00	114	82
2024-03-13T23:10:06	23.00	48.00	112	82
2024-03-13T23:10:14	23.00	48.00	113	82
2024-03-13T23:10:22	23.00	48.00	113	82
2024-03-13T23:10:31	23.00	48.00	115	82
2024-03-13T23:10:39	23.00	48.00	114	82
2024-03-13T23:10:47	23.00	48.00	113	82
2024-03-13T23:10:55	23.00	48.00	113	82
2024-03-13T23:11:04	23.00	48.00	113	82
2024-03-13T23:11:12	23.00	48.00	113	82
2024-03-13T23:11:20	23.00	48.00	114	82
2024-03-13T23:11:28	23.00	48.00	111	82
2024-03-13T23:11:36	23.00	48.00	112	82
2024-03-13T23:11:45	23.00	48.00	113	83
2024-03-13T23:11:53	23.00	48.00	112	82
2024-03-13T23:12:01	23.00	48.00	112	82
2024-03-13T23:12:09	23.00	48.00	114	82
2024-03-13T23:12:18	23.00	48.00	114	82
2024-03-13T23:12:26	23.00	48.00	112	82
2024-03-13T23:12:34	23.00	48.00	113	82
2024-03-13T23:12:42	23.00	48.00	112	82
2024-03-13T23:12:51	23.00	48.00	113	82
2024-03-13T23:12:59	23.00	48.00	112	82
2024-03-13T23:13:07	23.00	48.00	113	82
2024-03-13T23:13:15	23.00	48.00	112	82
2024-03-13T23:13:24	23.00	48.00	113	82
2024-03-13T23:13:32	23.00	48.00	111	82
2024-03-13T23:13:40	23.00	48.00	114	82
2024-03-13T23:13:48	23.00	48.00	113	82
2024-03-13T23:13:57	23.00	48.00	115	82
2024-03-13T23:14:05	23.00	48.00	112	82
2024-03-13T23:14:13	23.00	48.00	115	82
2024-03-13T23:14:21	23.00	48.00	113	82
2024-03-13T23:14:30	23.00	48.00	111	82
2024-03-13T23:14:38	23.00	48.00	112	82
2024-03-13T23:14:46	23.00	48.00	111	82
2024-03-13T23:14:54	23.00	48.00	112	82
2024-03-13T23:15:03	23.00	48.00	114	82
2024-03-13T23:15:11	23.00	48.00	114	82
2024-03-13T23:15:19	23.00	48.00	113	82
2024-03-13T23:15:27	23.00	48.00	114	82
2024-03-13T23:15:36	23.00	48.00	113	82
2024-03-13T23:15:44	23.00	48.00	114	82
2024-03-13T23:15:52	23.00	48.00	115	82
2024-03-13T23:16:00	23.00	48.00	111	82
2024-03-13T23:16:08	23.00	48.00	114	82
2024-03-13T23:16:17	23.00	48.00	112	82
2024-03-13T23:16:25	23.00	48.00	112	82
2024-03-13T23:16:33	23.00	48.00	113	82
2024-03-13T23:16:41	23.00	48.00	112	82
2024-03-13T23:16:50	23.00	48.00	114	82
2024-03-13T23:16:58	23.00	48.00	111	82
2024-03-13T23:17:06	23.00	48.00	111	82
2024-03-13T23:17:14	23.00	48.00	112	82
2024-03-13T23:17:23	23.00	48.00	113	82
2024-03-13T23:17:31	23.00	48.00	112	82
2024-03-13T23:17:39	23.00	48.00	112	82
2024-03-13T23:17:47	23.00	48.00	112	82
2024-03-13T23:17:56	23.00	48.00	111	82
2024-03-13T23:18:04	23.00	48.00	112	82
2024-03-13T23:18:12	23.00	48.00	113	82
2024-03-13T23:18:20	23.00	48.00	114	82
2024-03-13T23:18:29	23.00	48.00	109	82
2024-03-13T23:18:37	23.00	48.00	114	82
2024-03-13T23:18:45	23.00	48.00	114	82
2024-03-13T23:18:53	23.00	48.00	113	82
2024-03-13T23:19:02	23.00	48.00	113	82
2024-03-13T23:19:10	23.00	48.00	114	82
2024-03-13T23:19:18	23.00	48.00	113	82
2024-03-13T23:19:26	23.00	48.00	113	82
2024-03-13T23:19:35	23.00	48.00	111	82
2024-03-13T23:19:43	23.00	48.00	113	82
2024-03-13T23:19:51	23.00	48.00	112	82
2024-03-13T23:19:59	23.00	48.00	110	82
2024-03-13T23:20:08	23.00	48.00	113	82
2024-03-13T23:20:16	23.00	48.00	112	82
2024-03-13T23:20:24	23.00	48.00	112	82
2024-03-13T23:20:32	23.00	48.00	112	82
2024-03-13T23:20:41	23.00	48.00	113	82
2024-03-13T23:20:49	23.00	48.00	113	82
2024-03-13T23:20:57	23.00	48.00	112	82
2024-03-13T23:21:05	23.00	48.00	113	82
2024-03-13T23:21:13	23.00	48.00	114	82
2024-03-13T23:21:22	23.00	48.00	112	82
2024-03-13T23:21:30	23.00	48.00	111	82
2024-03-13T23:21:38	23.00	48.00	112	82
2024-03-13T23:21:46	23.00	48.00	113	82
2024-03-13T23:21:55	23.00	48.00	113	82
2024-03-13T23:22:03	23.00	48.00	115	82
2024-03-13T23:22:11	23.00	48.00	111	82
2024-03-13T23:22:19	23.00	48.00	113	82
2024-03-13T23:22:28	23.00	48.00	112	82
2024-03-13T23:22:36	23.00	48.00	111	82
2024-03-13T23:22:44	23.00	48.00	113	82
2024-03-13T23:22:52	23.00	48.00	112	82
2024-03-13T23:23:01	23.00	48.00	112	82
2024-03-13T23:23:09	23.00	48.00	112	82
2024-03-13T23:23:17	23.00	48.00	113	82
2024-03-13T23:23:25	23.00	48.00	114	82
2024-03-13T23:23:34	23.00	48.00	109	82
2024-03-13T23:23:42	23.00	48.00	114	82
2024-03-13T23:23:50	23.00	48.00	112	82
2024-03-13T23:23:58	23.00	48.00	113	82
2024-03-13T23:24:07	23.00	48.00	114	82
2024-03-13T23:24:15	23.00	48.00	111	82
2024-03-13T23:24:23	23.00	48.00	111	82
2024-03-13T23:24:31	23.00	48.00	114	82
2024-03-13T23:24:40	23.00	48.00	115	82
2024-03-13T23:24:48	23.00	48.00	114	82
2024-03-13T23:24:56	23.00	48.00	114	82
2024-03-13T23:25:04	23.00	48.00	112	82
2024-03-13T23:25:13	23.00	48.00	116	82
2024-03-13T23:25:21	23.00	48.00	111	82
2024-03-13T23:25:29	23.00	48.00	113	82
2024-03-13T23:25:37	23.00	48.00	114	82
2024-03-13T23:25:45	23.00	48.00	112	82
2024-03-13T23:25:54	23.00	48.00	112	82
2024-03-13T23:26:02	23.00	48.00	112	82
2024-03-13T23:26:10	23.00	48.00	111	82
2024-03-13T23:26:18	23.00	48.00	114	82
2024-03-13T23:26:27	23.00	48.00	111	82
2024-03-13T23:26:35	23.00	48.00	114	82
2024-03-13T23:26:43	23.00	48.00	114	82
2024-03-13T23:26:51	23.00	48.00	113	82
2024-03-13T23:27:00	23.00	48.00	110	82
2024-03-13T23:27:08	23.00	48.00	115	82
2024-03-13T23:27:16	23.00	48.00	115	82
2024-03-13T23:27:24	23.00	48.00	112	83
2024-03-13T23:27:33	23.00	48.00	111	82
2024-03-13T23:27:41	23.00	48.00	112	82
2024-03-13T23:27:49	23.00	48.00	111	82
2024-03-13T23:27:57	23.00	48.00	112	82
2024-03-13T23:28:06	23.00	48.00	113	82
2024-03-13T23:28:14	23.00	48.00	112	82
2024-03-13T23:28:22	23.00	48.00	113	82
2024-03-13T23:28:30	23.00	48.00	113	82
2024-03-13T23:28:39	23.00	48.00	112	82
2024-03-13T23:28:47	23.00	48.00	112	82
2024-03-13T23:28:55	23.00	48.00	112	82
2024-03-13T23:29:03	23.00	48.00	113	82
2024-03-13T23:29:12	23.00	48.00	114	82
2024-03-13T23:29:20	23.00	48.00	112	82
2024-03-13T23:29:28	23.00	48.00	113	82
2024-03-13T23:29:36	23.00	48.00	113	82
2024-03-13T23:29:45	23.00	48.00	112	82
2024-03-13T23:29:53	23.00	48.00	109	82
2024-03-13T23:30:01	23.00	48.00	112	82
2024-03-13T23:30:09	23.00	48.00	112	82
2024-03-13T23:30:18	23.00	48.00	113	82
2024-03-13T23:30:26	23.00	48.00	109	82
2024-03-13T23:30:34	23.00	48.00	112	82
2024-03-13T23:30:42	23.00	48.00	113	82
2024-03-13T23:30:50	23.00	48.00	111	82
2024-03-13T23:30:59	23.00	48.00	111	82
2024-03-13T23:31:07	23.00	48.00	113	82
2024-03-13T23:31:15	23.00	48.00	112	82
2024-03-13T23:31:23	23.00	48.00	114	82
2024-03-13T23:31:32	23.00	48.00	111	82
2024-03-13T23:31:40	23.00	48.00	112	82
2024-03-13T23:31:48	23.00	48.00	113	82
2024-03-13T23:31:56	23.00	48.00	110	82
2024-03-13T23:32:05	23.00	48.00	113	82
2024-03-13T23:32:13	23.00	48.00	111	82
2024-03-13T23:32:21	23.00	48.00	111	82
2024-03-13T23:32:29	23.00	48.00	111	82
2024-03-13T23:32:38	23.00	48.00	112	82
2024-03-13T23:32:46	23.00	48.00	113	82
2024-03-13T23:32:54	23.00	48.00	111	82
2024-03-13T23:33:02	23.00	48.00	112	82
2024-03-13T23:33:11	23.00	48.00	112	82
2024-03-13T23:33:19	23.00	48.00	112	82
2024-03-13T23:33:27	23.00	48.00	112	82
2024-03-13T23:33:35	23.00	48.00	114	82
2024-03-13T23:33:44	23.00	48.00	114	82
2024-03-13T23:33:52	23.00	48.00	112	82
2024-03-13T23:34:00	23.00	48.00	112	82
2024-03-13T23:34:08	23.00	48.00	113	82
2024-03-13T23:34:17	23.00	48.00	112	82
2024-03-13T23:34:25	23.00	48.00	114	82
2024-03-13T23:34:33	23.00	48.00	112	82
2024-03-13T23:34:41	23.00	48.00	112	82
2024-03-13T23:34:50	23.00	48.00	111	82
2024-03-13T23:34:58	23.00	48.00	112	82
2024-03-13T23:35:06	23.00	48.00	110	82
2024-03-13T23:35:14	23.00	48.00	114	82
2024-03-13T23:35:22	23.00	48.00	111	83
2024-03-13T23:35:31	23.00	48.00	111	82
2024-03-13T23:35:39	23.00	48.00	110	82
2024-03-13T23:35:47	23.00	48.00	111	82
2024-03-13T23:35:55	23.00	48.00	112	82
2024-03-13T23:36:04	23.00	48.00	111	82
2024-03-13T23:36:12	23.00	48.00	110	82
2024-03-13T23:36:20	23.00	48.00	111	82
2024-03-13T23:36:28	23.00	48.00	111	82
2024-03-13T23:36:37	23.00	48.00	113	82
2024-03-13T23:36:45	23.00	48.00	113	82
2024-03-13T23:36:53	23.00	48.00	113	82
2024-03-13T23:37:01	23.00	48.00	111	82
2024-03-13T23:37:10	23.00	48.00	113	82
2024-03-13T23:37:18	23.00	48.00	112	82
2024-03-13T23:37:26	23.00	48.00	114	82
2024-03-13T23:37:34	23.00	48.00	113	82
2024-03-13T23:37:43	23.00	48.00	111	82
2024-03-13T23:37:51	23.00	48.00	114	82
2024-03-13T23:37:59	23.00	48.00	114	82
2024-03-13T23:38:07	23.00	48.00	111	82
2024-03-13T23:38:16	23.00	48.00	114	82
2024-03-13T23:38:24	23.00	48.00	112	82
2024-03-13T23:38:32	23.00	48.00	110	82
2024-03-13T23:38:40	23.00	48.00	112	82
2024-03-13T23:38:49	23.00	48.00	112	82
2024-03-13T23:38:57	23.00	48.00	112	82
2024-03-13T23:39:05	23.00	48.00	114	82
2024-03-13T23:39:13	23.00	48.00	112	82
2024-03-13T23:39:22	23.00	48.00	115	82
2024-03-13T23:39:30	23.00	48.00	113	82
2024-03-13T23:39:38	23.00	48.00	110	82
2024-03-13T23:39:46	23.00	48.00	112	82
2024-03-13T23:39:55	23.00	48.00	111	82
2024-03-13T23:40:03	23.00	48.00	113	82
2024-03-13T23:40:11	23.00	48.00	112	82
2024-03-13T23:40:19	23.00	48.00	111	82
2024-03-13T23:40:27	23.00	48.00	110	82
2024-03-13T23:40:36	23.00	48.00	115	82
2024-03-13T23:40:44	23.00	48.00	113	82
2024-03-13T23:40:52	23.00	48.00	113	82
2024-03-13T23:41:00	23.00	48.00	113	82
2024-03-13T23:41:09	23.00	48.00	113	82
2024-03-13T23:41:17	23.00	48.00	113	82
2024-03-13T23:41:25	23.00	48.00	112	82
2024-03-13T23:41:33	23.00	48.00	114	82
2024-03-13T23:41:42	23.00	48.00	112	82
2024-03-13T23:41:50	23.00	48.00	111	82
2024-03-13T23:41:58	23.00	48.00	113	82
2024-03-13T23:42:06	23.00	48.00	111	82
2024-03-13T23:42:15	23.00	48.00	113	82
2024-03-13T23:42:23	23.00	48.00	114	82
2024-03-13T23:42:31	23.00	48.00	113	82
2024-03-13T23:42:39	23.00	48.00	113	82
2024-03-13T23:42:48	23.00	48.00	112	82
2024-03-13T23:42:56	23.00	48.00	113	82
2024-03-13T23:43:04	23.00	48.00	114	82
2024-03-13T23:43:12	23.00	48.00	113	82
2024-03-13T23:43:21	23.00	48.00	113	82
2024-03-13T23:43:29	23.00	48.00	112	82
2024-03-13T23:43:37	23.00	48.00	113	82
2024-03-13T23:43:45	23.00	48.00	113	82
2024-03-13T23:43:54	23.00	48.00	113	82
2024-03-13T23:44:02	23.00	48.00	113	82
2024-03-13T23:44:10	23.00	48.00	113	82
2024-03-13T23:44:18	23.00	48.00	113	82
2024-03-13T23:44:27	23.00	48.00	113	82
2024-03-13T23:44:35	23.00	48.00	114	82
2024-03-13T23:44:43	23.00	48.00	114	82
2024-03-13T23:44:51	23.00	48.00	112	82
2024-03-13T23:44:59	23.00	48.00	112	82
2024-03-13T23:45:08	23.00	48.00	112	82
2024-03-13T23:45:16	23.00	48.00	114	82
2024-03-13T23:45:24	23.00	48.00	112	82
2024-03-13T23:45:32	23.00	48.00	112	82
2024-03-13T23:45:41	23.00	48.00	113	82
2024-03-13T23:45:49	23.00	48.00	111	82
2024-03-13T23:45:57	23.00	48.00	113	82
2024-03-13T23:46:05	23.00	48.00	112	82
2024-03-13T23:46:14	23.00	48.00	111	82
2024-03-13T23:46:22	23.00	48.00	111	82
2024-03-13T23:46:30	23.00	48.00	111	82
2024-03-13T23:46:38	23.00	48.00	111	82
2024-03-13T23:46:47	23.00	48.00	113	82
2024-03-13T23:46:55	23.00	48.00	113	82
2024-03-13T23:47:03	23.00	48.00	112	82
2024-03-13T23:47:11	23.00	48.00	112	82
2024-03-13T23:47:20	23.00	48.00	113	82
2024-03-13T23:47:28	23.00	48.00	112	82
2024-03-13T23:47:36	23.00	48.00	110	82
2024-03-13T23:47:44	23.00	48.00	113	82
2024-03-13T23:47:53	23.00	48.00	113	82
2024-03-13T23:48:01	23.00	48.00	114	82
2024-03-13T23:48:09	23.00	48.00	112	82
2024-03-13T23:48:17	23.00	48.00	111	82
2024-03-13T23:48:26	23.00	48.00	112	82
2024-03-13T23:48:34	23.00	48.00	114	82
2024-03-13T23:48:42	23.00	48.00	112	82
2024-03-13T23:48:50	23.00	48.00	112	82
2024-03-13T23:48:59	23.00	48.00	112	82
2024-03-13T23:49:07	23.00	48.00	114	82
2024-03-13T23:49:15	23.00	48.00	111	82
2024-03-13T23:49:23	23.00	48.00	112	82
2024-03-13T23:49:31	23.00	48.00	111	82
2024-03-13T23:49:40	23.00	48.00	112	82
2024-03-13T23:49:48	23.00	48.00	112	82
2024-03-13T23:49:56	23.00	48.00	113	82
2024-03-13T23:50:04	23.00	48.00	112	82
2024-03-13T23:50:13	23.00	48.00	110	82
2024-03-13T23:50:21	23.00	48.00	112	82
2024-03-13T23:50:29	23.00	48.00	113	82
2024-03-13T23:50:37	23.00	48.00	113	82
2024-03-13T23:50:46	23.00	48.00	113	82
2024-03-13T23:50:54	23.00	48.00	114	82
2024-03-13T23:51:02	23.00	48.00	111	82
2024-03-13T23:51:10	23.00	48.00	111	82
2024-03-13T23:51:19	23.00	48.00	113	82
2024-03-13T23:51:27	23.00	48.00	111	82
2024-03-13T23:51:35	23.00	48.00	111	82
2024-03-13T23:51:43	23.00	48.00	112	82
2024-03-13T23:51:52	23.00	48.00	113	82
2024-03-13T23:52:00	23.00	48.00	113	82
2024-03-13T23:52:08	23.00	48.00	113	82
2024-03-13T23:52:16	23.00	48.00	112	82
2024-03-13T23:52:25	23.00	48.00	112	82
2024-03-13T23:52:33	23.00	48.00	113	82
2024-03-13T23:52:41	23.00	48.00	114	82
2024-03-13T23:52:49	23.00	48.00	114	82
2024-03-13T23:52:58	23.00	48.00	112	82
2024-03-13T23:53:06	23.00	48.00	114	82
2024-03-13T23:53:14	23.00	48.00	114	82
2024-03-13T23:53:22	23.00	48.00	112	82
2024-03-13T23:53:31	23.00	48.00	113	82
2024-03-13T23:53:39	23.00	48.00	112	82
2024-03-13T23:53:47	23.00	48.00	112	82
2024-03-13T23:53:55	23.00	48.00	113	82
2024-03-13T23:54:04	23.00	48.00	113	82
